 0.15, 2.00
 1.30, 7.97
 2.05, 2.97
 3.15, 2.93
 4.45, 7.62
 5.50, 2.78
 6.05, 7.30
 7.50, 8.66
 8.05, 5.08
 9.20, 2.40
10.20, 2.27
11.35, 2.81
12.45, 5.16
13.25, 1.20
14.05, 5.56
15.20, 2.93
16.45, 0.82
17.50, 2.05
18.25, 1.75
19.10, 2.35
20.30, 1.38
21.25, 0.17
22.40, 0.04
23.50,-0.63
24.50,-0.56
25.20,-0.75
26.10,-0.50
27.30,-1.32
28.15,-1.15
29.45,-3.26
30.35,-1.04
31.10,-1.69
32.45,-5.12
33.20,-6.11
34.15,-2.91
35.15,-3.09
36.05,-8.11
37.30,-6.01
38.50,-5.39
39.30,-8.30
40.40,-1.90
41.15,-4.82
42.05,-5.87
43.25,-7.94
44.25,-5.99
45.05,-6.00
46.05,-6.98
47.45,-8.87
48.25,-9.74
49.40,-7.63
50.15,-7.49
51.50,-2.70
52.05,-1.76
53.10,-3.38
54.35,-7.94
55.25,-5.28
56.15,-7.12
57.45,-2.58
58.40,-3.56
59.10,-4.43
60.15,-3.93
61.40,-2.48
62.15,-1.46
63.50,-2.21
64.30,-2.22
65.45,-0.86
66.40,-0.38
67.30,-0.04
68.20, 0.15
69.25, 0.97
70.10, 1.08
71.05, 2.21
72.10, 1.58
73.30, 2.36
74.25, 4.54
75.25, 3.61
76.35, 3.48
77.45, 4.48
78.25, 4.77
79.10, 6.52
80.20, 6.97
81.05, 8.11
82.30, 1.72
83.35, 7.15
84.30, 1.84
85.25, 8.51
86.50, 8.73
87.15, 4.90
88.45, 4.97
89.45, 4.00
90.35, 6.00
91.15, 2.99
92.40, 6.90
93.15, 1.95
94.35, 6.68
95.25, 2.80
96.15, 2.73
97.35, 4.36
98.10, 3.38
99.25, 6.39
100.50, 3.72
101.30, 3.52
102.45, 1.94
103.25, 1.20
104.10, 3.87
105.50, 0.94
106.05, 1.74
107.50, 0.68
108.45, 1.95
109.10, 1.18
110.15, 1.31
111.45, 0.66
112.15, 0.24
113.05,-0.35
114.15,-0.57
115.45,-0.61
116.30,-0.79
117.20,-0.64
118.15,-2.69
119.05,-2.65
120.30,-4.66
121.40,-5.24
122.50,-4.50
123.45,-2.77
124.30,-7.34
125.05,-1.54
126.50,-6.63
127.05,-1.70
128.05,-5.31
129.40,-3.70
130.15,-9.43
131.15,-5.78
132.25,-5.89
133.35,-8.94
134.05,-7.98
135.40,-2.00
136.40,-2.99
137.10,-7.91
138.20,-7.80
139.10,-5.76
140.05,-5.63
141.45,-1.80
142.25,-7.00
143.45,-4.15
144.20,-6.41
145.35,-4.50
146.40,-3.50
147.15,-3.31
148.45,-1.77
149.10,-2.21
150.35,-2.87
151.35,-2.08
152.40,-1.39
153.50,-2.21
154.20,-2.28
155.15,-1.14
156.30,-0.75
157.20,-0.13
158.25, 0.52
159.05, 0.65
160.35, 0.40
161.25, 1.29
162.45, 2.71
163.30, 2.36
164.20, 4.06
165.45, 2.11
166.05, 2.25
167.25, 2.52
168.35, 5.50
169.10, 2.17
170.10, 4.62
171.30, 4.11
172.40, 4.31
173.05, 3.54
174.50, 8.34
175.25, 6.62
176.40, 9.69
177.25, 7.85
178.40, 6.96
179.30, 9.99
180.05, 7.00
181.15, 6.98
182.10, 1.98
183.15, 4.88
184.15, 2.87
185.50, 5.56
186.35, 4.52
187.10, 8.80
188.10, 3.38
189.35, 2.38
190.40, 6.73
191.50, 4.86
192.25, 2.62
193.45, 2.36
194.35, 3.77
195.15, 4.42
196.50, 2.85
197.15, 2.92
198.45, 2.51
199.40, 1.93
200.50, 1.25
201.45, 0.15
202.10, 0.17
203.15,-0.23
204.05,-0.32
205.05,-1.06
206.10,-0.75
207.50,-1.71
208.35,-3.97
209.10,-2.22
210.10,-2.02
211.10,-3.95
212.50,-5.14
213.50,-2.08
214.30,-6.60
215.45,-3.14
216.30,-1.64
217.15,-3.41
218.50,-8.09
219.05,-7.32
220.25,-7.56
221.45,-9.69
222.05,-9.79
223.30,-6.95
224.25,-8.99
225.15,-9.00
226.10,-9.97
227.40,-1.97
228.10,-4.88
229.05,-2.88
230.25,-3.73
231.50,-8.99
232.20,-8.76
233.05,-2.54
234.45,-7.11
235.40,-5.23
236.45,-1.39
237.10,-2.66
238.25,-6.02
239.25,-3.81
240.30,-3.85
241.50,-0.81
242.10,-0.74
243.05,-0.92
244.30,-1.77
245.40,-1.46
246.25,-0.26
247.05,-0.16
248.20, 0.24
249.10, 0.78
250.15, 1.29
251.20, 1.28
252.45, 0.68
253.20, 2.33
254.50, 4.23
255.35, 1.04
256.40, 5.82
257.05, 4.33
258.45, 3.46
259.35, 7.36
260.10, 6.16
261.35, 5.76
262.15, 6.83
263.30, 1.79
264.45, 9.26
265.50, 8.56
266.10, 4.82
267.45, 6.89
268.20, 7.94
269.30, 8.99
270.35, 6.00
271.15, 3.99
272.45, 3.94
273.25, 4.87
274.45, 5.71
275.45, 9.28
276.20, 1.82
277.30, 8.73
278.20, 3.36
279.35, 3.97
280.15, 6.07
281.10, 4.29
282.15, 3.97
283.10, 4.27
284.15, 3.30
285.05, 1.99
286.15, 2.57
287.50, 3.42
288.40, 2.54
289.20, 1.60
290.35, 0.90
291.20, 0.73
292.40, 0.07
293.30,-0.45
294.10,-0.33
295.35,-1.78
296.20,-1.28
297.30,-1.64
298.50,-3.66
299.50,-4.23
300.40,-2.10
301.20,-2.28
302.25,-6.29
303.10,-4.05
304.25,-5.85
305.20,-3.10
306.50,-6.63
307.45,-8.64
308.50,-1.80
309.40,-7.40
310.20,-1.89
311.25,-2.90
312.25,-3.93
313.45,-2.98
314.35,-7.99
315.30,-5.00
316.20,-3.99
317.35,-5.92
318.10,-9.77
319.50,-7.61
320.20,-4.67
321.15,-8.18
322.25,-3.50
323.50,-6.63
324.05,-8.07
325.05,-2.29
326.20,-6.39
327.30,-6.53
328.15,-4.25
329.30,-5.42
330.25,-4.85
331.05,-3.05
332.15,-2.55
333.20,-1.18
334.40,-1.72
335.30,-0.61
336.30,-0.67
337.25,-0.05
338.25, 0.42
339.05, 0.65
340.50, 0.42
341.05, 1.23
342.50, 0.68
343.45, 4.04
344.25, 4.09
345.40, 1.57
346.25, 1.15
347.35, 3.81
348.45, 6.23
349.45, 3.70
350.50, 3.15
351.40, 7.43
352.35, 2.58
353.50, 1.80
354.50, 9.27
355.25, 4.73
356.20, 5.79
357.15, 9.80
358.45, 1.99
359.50, 7.00
360.15, 3.00
361.20, 1.99
362.45, 3.94
363.10, 4.88
364.45, 2.86
365.35, 4.66
366.10, 9.11
367.20, 8.76
368.35, 1.67
369.10, 5.63
370.40, 6.73
371.45, 2.79
372.35, 1.95
373.10, 1.22
374.10, 1.66
375.10, 4.94
376.15, 2.14
377.20, 0.72
378.05, 1.83
379.40, 2.15
380.20, 0.96
381.10, 0.68
382.25, 0.07
383.20,-0.34
384.30,-0.50
385.50,-1.25
386.45,-1.36
387.25,-0.65
388.35,-1.99
389.50,-1.41
390.25,-3.61
391.15,-4.54
392.15,-1.87
393.50,-6.25
394.40,-5.17
395.05,-3.84
396.45,-1.65
397.30,-2.58
398.30,-7.14
399.35,-5.54
400.30,-4.73
401.20,-1.93
402.40,-9.84
403.15,-1.98
404.50,-2.00
405.45,-8.00
406.10,-5.98
407.50,-4.92
408.25,-1.95
409.20,-8.62
410.35,-7.45
411.10,-1.82
412.45,-5.21
413.15,-4.21
414.45,-3.16
415.10,-7.62
416.50,-2.78
417.20,-6.59
418.20,-3.63
419.05,-2.23
420.40,-2.85
421.05,-3.92
422.50,-3.08
423.30,-1.16
424.45,-0.85
425.40,-0.58
426.40,-0.38
427.40,-0.03
428.30, 0.22
429.40, 1.32
430.05, 1.77
431.25, 2.59
432.35, 2.66
433.40, 1.60
434.20, 4.06
435.25, 2.06
436.20, 4.57
437.40, 5.74
438.45, 5.54
439.15, 7.27
440.10, 2.31
441.10, 8.13
442.15, 5.97
443.15, 5.33
444.20, 2.76
445.10, 8.48
446.05, 1.92
447.30, 6.88
448.30, 3.97
449.30, 4.99
450.10, 5.00
451.35, 1.99
452.45, 2.96
453.15, 6.83
454.15, 6.71
455.45, 7.43
456.05, 2.74
457.40, 5.22
458.15, 7.58
459.35, 6.36
460.15, 2.28
461.50, 1.39
462.50, 1.93
463.30, 2.40
464.30, 2.71
465.50, 3.76
466.15, 3.43
467.50, 1.03
468.45, 0.84
469.50, 0.62
470.10, 1.67
471.20, 0.54
472.25, 0.16
473.15,-0.32
474.35,-1.16
475.10,-1.08
476.10,-0.50
477.05,-2.50
478.35,-3.57
479.20,-2.25
480.35,-5.21
481.50,-2.35
482.05,-2.47
483.35,-5.50
484.20,-2.92
485.30,-6.23
486.15,-6.52
487.40,-1.73
488.40,-2.69
489.20,-5.51
490.05,-3.76
491.10,-5.78
492.15,-3.92
493.30,-9.93
494.50,-3.00
495.50,-8.00
496.45,-3.98
497.40,-5.92
498.05,-2.93
499.05,-5.76
500.25,-3.73
501.30,-4.52
502.20,-2.63
503.25,-1.68
504.20,-2.40
505.10,-4.57
506.20,-3.55
507.20,-1.32
508.35,-2.38
509.30,-2.71
510.45,-1.42
511.15,-1.29
512.35,-2.11
513.40,-1.13
514.15,-1.85
515.30,-1.07
516.35,-0.72
517.25,-0.16
518.30, 0.39
519.45, 0.27
520.50, 0.83
521.40, 2.15
522.15, 1.91
